time,frequency,confidence
3.380,458.729,0.317093
3.390,466.664,0.207422
3.400,842.783,0.133835
3.410,848.560,0.320733
3.420,846.352,0.119114
3.430,454.337,0.240508
3.440,491.336,0.112415
3.450,628.246,0.094733
3.460,460.700,0.132719
3.470,841.866,0.111363
3.480,835.409,0.234703
3.490,463.207,0.344205
3.500,908.460,0.146960
3.510,837.254,0.276937
3.520,417.258,0.164358
3.530,448.260,0.333374
3.540,432.089,0.174584
3.550,460.761,0.166417
3.560,465.400,0.149684
3.570,837.462,0.078572
3.580,837.142,0.148656
3.590,822.021,0.112367
3.600,824.503,0.110734
3.610,825.720,0.294638
3.620,825.967,0.223460
3.630,840.499,0.164152
3.640,847.671,0.179963
3.650,850.241,0.146899
3.660,848.973,0.101989
3.670,499.918,0.118359
3.680,372.198,0.194307
3.690,558.803,0.124328
3.700,550.219,0.127134
3.710,501.768,0.288194
3.720,156.158,0.146310
3.730,835.548,0.169751
3.740,842.061,0.385529
3.750,852.936,0.209206
3.760,842.056,0.085746
3.770,838.689,0.168141
3.780,843.440,0.142844
3.790,842.441,0.133522
3.800,843.995,0.184594
3.810,430.945,0.119594
3.820,456.280,0.596010
3.830,464.265,0.122107
3.840,462.524,0.102038
3.850,457.699,0.438138
3.860,463.366,0.338685
3.870,840.493,0.193691
3.880,417.405,0.234160
3.890,425.475,0.174502
3.900,460.093,0.278700
3.910,460.653,0.160841
3.920,830.259,0.204740
3.930,828.450,0.224661
3.940,308.881,0.086016
3.950,458.771,0.056638
3.960,842.429,0.107890
3.970,838.539,0.116122
3.980,455.682,0.100752
3.990,463.404,0.544935
4.000,469.453,0.424778
4.010,462.036,0.151871
4.020,445.983,0.073264
4.030,837.191,0.266399
4.040,842.334,0.343297
4.050,425.713,0.129799
4.060,312.364,0.070695
4.070,454.770,0.271136
4.080,464.363,0.179707
4.090,468.782,0.067134
4.100,432.736,0.134829
4.110,453.377,0.278815
4.120,368.419,0.120444
4.130,278.241,0.082465
4.140,460.147,0.104297
4.150,156.044,0.120913
4.160,837.820,0.152583
4.170,448.288,0.239769
4.180,457.189,0.276477
4.190,370.615,0.108361
4.200,430.315,0.133926
4.210,462.264,0.241646
4.220,468.589,0.192893
4.230,471.409,0.160465
4.240,466.526,0.226463
4.250,366.647,0.082358
4.260,375.270,0.484565
4.270,377.951,0.469750
4.280,375.890,0.172412
4.290,435.334,0.123459
4.300,371.938,0.101399
4.310,374.484,0.111405
4.320,461.341,0.138858
4.330,459.032,0.165297
4.340,839.832,0.076219
4.350,833.375,0.157513
4.360,835.758,0.140160
4.370,838.047,0.091599
4.380,373.095,0.239901
4.390,370.729,0.089974
4.400,458.343,0.155629
4.410,309.496,0.226222
4.420,312.591,0.099591
4.430,457.307,0.154463
4.440,435.301,0.064894
4.450,372.475,0.080142
4.460,372.521,0.169705
4.470,833.079,0.121462
4.480,837.891,0.207360
4.490,431.682,0.266782
4.500,445.130,0.316851
4.510,373.113,0.089734
4.520,312.661,0.095144
4.530,444.617,0.214131
4.540,452.195,0.611994
4.550,462.419,0.142426
4.560,466.090,0.094907
4.570,431.903,0.119741
4.580,467.938,0.057109
4.590,372.016,0.092340
4.600,444.766,0.276375
4.610,455.149,0.237917
4.620,428.197,0.147844
4.630,459.751,0.110808
4.640,463.893,0.099600
4.650,834.234,0.126278
4.660,842.859,0.132489
4.670,456.265,0.191662
4.680,852.033,0.242848
4.690,847.607,0.356902
4.700,842.471,0.170123
4.710,451.971,0.100640
4.720,464.722,0.077187
4.730,467.840,0.341648
4.740,466.030,0.409794
4.750,460.832,0.335129
4.760,832.160,0.091335
4.770,830.301,0.058840
4.780,438.875,0.074698
4.790,432.124,0.249696
4.800,443.854,0.078310
4.810,460.088,0.113622
4.820,828.924,0.152162
4.830,156.525,0.138251
4.840,452.226,0.213210
4.850,456.086,0.315313
4.860,826.594,0.145990
4.870,839.651,0.148191
4.880,843.544,0.131741
4.890,430.775,0.142290
4.900,457.307,0.511687
4.910,552.624,0.080028
4.920,624.498,0.144708
4.930,625.685,0.178252
4.940,154.189,0.057932
4.950,462.480,0.145037
4.960,434.760,0.091182
4.970,427.136,0.187078
4.980,839.037,0.224974
4.990,833.182,0.180034
5.000,621.971,0.087385
5.010,460.535,0.252587
5.020,462.231,0.197751
5.030,842.095,0.067803
5.040,78.277,0.094291
5.050,569.106,0.099685
5.060,379.765,0.069142
5.070,435.513,0.155466
5.080,433.367,0.163230
5.090,835.723,0.180936
5.100,841.245,0.062729
5.110,152.652,0.155045
5.120,846.783,0.067318
5.130,279.296,0.134550
5.140,441.347,0.213778
5.150,283.108,0.200830
5.160,415.757,0.160333
5.170,411.534,0.189224
5.180,458.751,0.382163
5.190,458.096,0.466063
5.200,841.695,0.169490
5.210,418.184,0.200741
5.220,431.094,0.160705
5.230,457.933,0.695257
5.240,463.571,0.367661
5.250,467.940,0.093784
5.260,461.399,0.567944
5.270,461.899,0.426752
5.280,843.049,0.091153
5.290,832.175,0.291337
5.300,152.648,0.203522
5.310,152.043,0.297264
5.320,154.661,0.072599
5.330,454.307,0.386518
5.340,463.799,0.281859
5.350,283.335,0.070434
5.360,454.866,0.133975
5.370,458.704,0.242684
5.380,839.432,0.146705
5.390,456.350,0.202693
5.400,457.268,0.494222
5.410,466.690,0.218207
5.420,460.464,0.191846
5.430,455.802,0.385431
5.440,154.706,0.319133
5.450,154.745,0.654797
5.460,154.672,0.662255
5.470,463.333,0.298202
5.480,465.770,0.380440
5.490,462.408,0.228392
5.500,455.664,0.464898
5.510,461.046,0.124696
5.520,311.800,0.081189
5.530,456.931,0.244033
5.540,455.536,0.279809
5.550,281.115,0.071036
5.560,413.374,0.272716
5.570,415.830,0.534487
5.580,414.289,0.302530
5.590,451.724,0.343625
5.600,843.049,0.266675
5.610,417.837,0.417098
5.620,418.722,0.267531
5.630,152.954,0.183899
5.640,153.985,0.389024
5.650,844.966,0.113376
5.660,452.654,0.316977
5.670,463.159,0.131100
5.680,468.934,0.408833
5.690,467.878,0.664083
5.700,459.771,0.234518
5.710,372.893,0.141561
5.720,833.725,0.109018
5.730,833.227,0.120238
5.740,279.438,0.263070
5.750,376.285,0.124301
5.760,625.656,0.180161
5.770,414.138,0.227709
5.780,841.362,0.252802
5.790,843.867,0.117189
5.800,563.625,0.167589
5.810,846.097,0.128773
5.820,854.225,0.168456
5.830,842.144,0.226792
5.840,834.711,0.203593
5.850,375.729,0.110319
5.860,374.474,0.144236
5.870,499.481,0.062052
5.880,301.289,0.113760
5.890,844.369,0.190816
5.900,422.639,0.259046
5.910,426.955,0.356103
5.920,445.451,0.236661
5.930,459.139,0.141460
5.940,624.943,0.249668
5.950,630.897,0.207083
5.960,840.294,0.212846
5.970,827.477,0.309483
5.980,834.989,0.164680
5.990,1267.622,0.113515
6.000,845.961,0.175434
6.010,842.252,0.154009
6.020,829.686,0.145890
6.030,623.651,0.230320
6.040,626.617,0.128651
6.050,445.452,0.130799
6.060,462.189,0.131284
6.070,751.159,0.117015
6.080,832.720,0.158782
6.090,835.614,0.117942
6.100,839.924,0.127891
6.110,454.528,0.209881
6.120,308.495,0.102465
6.130,423.430,0.186081
6.140,426.377,0.341811
6.150,430.303,0.229524
6.160,445.392,0.672623
6.170,444.719,0.783990
6.180,444.272,0.417341
6.190,483.052,0.523773
6.200,488.589,0.381260
6.210,413.112,0.692899
6.220,413.891,0.847975
6.230,414.916,0.879777
6.240,417.354,0.887082
6.250,421.420,0.842917
6.260,427.357,0.813358
6.270,432.513,0.847715
6.280,436.754,0.880823
6.290,442.183,0.956804
6.300,446.222,0.951260
6.310,448.923,0.882180
6.320,451.954,0.746386
6.330,457.358,0.727722
6.340,461.367,0.707444
6.350,464.035,0.624409
6.360,467.273,0.403909
6.370,556.761,0.241964
6.380,467.942,0.291704
6.390,468.102,0.582011
6.400,469.330,0.873567
6.410,470.407,0.910615
6.420,470.879,0.905720
6.430,470.590,0.910422
6.440,469.696,0.914119
6.450,468.180,0.908189
6.460,466.470,0.855937
6.470,466.359,0.817070
6.480,467.087,0.816029
6.490,468.970,0.843262
6.500,469.834,0.883316
6.510,469.190,0.888134
6.520,465.324,0.696499
6.530,453.714,0.665078
6.540,448.915,0.802722
6.550,448.028,0.777272
6.560,445.825,0.513019
6.570,455.665,0.255830
6.580,472.288,0.240983
6.590,466.993,0.404526
6.600,458.379,0.367164
6.610,391.245,0.326805
6.620,391.720,0.633142
6.630,393.087,0.809055
6.640,391.778,0.874593
6.650,385.565,0.824537
6.660,383.743,0.805410
6.670,384.895,0.814908
6.680,382.244,0.864232
6.690,381.523,0.792042
6.700,382.020,0.704204
6.710,384.016,0.683228
6.720,393.693,0.854035
6.730,396.051,0.815527
6.740,404.748,0.386503
6.750,486.349,0.185510
6.760,832.905,0.309502
6.770,834.864,0.719022
6.780,835.272,0.784839
6.790,835.213,0.703808
6.800,831.437,0.651095
6.810,414.259,0.852098
6.820,413.256,0.898972
6.830,412.359,0.910953
6.840,412.014,0.905067
6.850,412.165,0.791098
6.860,829.003,0.575353
6.870,830.763,0.692265
6.880,832.574,0.771148
6.890,832.714,0.776123
6.900,833.081,0.744537
6.910,833.082,0.682310
6.920,832.027,0.561522
6.930,411.325,0.404275
6.940,985.717,0.434930
6.950,979.066,0.578992
6.960,802.686,0.268295
6.970,400.112,0.376512
6.980,801.533,0.324126
6.990,985.219,0.333188
7.000,987.252,0.354995
7.010,754.034,0.135980
7.020,973.385,0.194924
7.030,974.931,0.258254
7.040,977.786,0.273236
7.050,361.170,0.427002
7.060,360.501,0.584490
7.070,359.510,0.560669
7.080,359.809,0.614019
7.090,363.256,0.538217
7.100,373.029,0.590375
7.110,375.605,0.787965
7.120,374.403,0.722462
7.130,372.369,0.658825
7.140,373.187,0.551874
7.150,373.936,0.609001
7.160,374.578,0.669152
7.170,374.448,0.679706
7.180,374.868,0.806579
7.190,374.855,0.841490
7.200,374.274,0.822121
7.210,372.362,0.792841
7.220,371.870,0.824378
7.230,371.079,0.810778
7.240,370.705,0.775871
7.250,370.555,0.668429
7.260,369.563,0.589235
7.270,369.100,0.609376
7.280,368.985,0.539356
7.290,369.678,0.575680
7.300,369.835,0.654124
7.310,369.919,0.583880
7.320,370.224,0.528069
7.330,370.942,0.524858
7.340,370.368,0.533527
7.350,369.952,0.670901
7.360,369.490,0.783720
7.370,369.756,0.840526
7.380,369.677,0.856812
7.390,369.006,0.853187
7.400,368.015,0.931494
7.410,365.244,0.916317
7.420,363.154,0.934501
7.430,361.733,0.880098
7.440,357.302,0.568215
7.450,343.364,0.353882
7.460,310.336,0.281800
7.470,313.474,0.456039
7.480,314.700,0.630022
7.490,313.919,0.611581
7.500,298.712,0.402674
7.510,298.870,0.764117
7.520,304.319,0.812916
7.530,307.845,0.841499
7.540,310.408,0.883696
7.550,311.311,0.921765
7.560,311.361,0.934670
7.570,311.188,0.949660
7.580,311.346,0.952004
7.590,309.429,0.951694
7.600,305.608,0.929291
7.610,303.905,0.921860
7.620,304.768,0.911317
7.630,307.169,0.920247
7.640,306.678,0.921073
7.650,307.277,0.818177
7.660,317.191,0.703265
7.670,322.009,0.862850
7.680,324.121,0.878849
7.690,322.361,0.850996
7.700,318.071,0.789805
7.710,313.344,0.718767
7.720,312.149,0.748246
7.730,307.573,0.803169
7.740,300.691,0.857436
7.750,297.267,0.900440
7.760,296.025,0.938661
7.770,295.634,0.925079
7.780,294.650,0.876696
7.790,294.597,0.808728
7.800,294.004,0.570042
7.810,300.161,0.375338
7.820,303.787,0.367784
7.830,299.430,0.175936
7.840,276.303,0.254191
7.850,276.461,0.144455
7.860,354.149,0.270963
7.870,466.383,0.349018
7.880,462.709,0.690288
7.890,459.366,0.839567
7.900,453.550,0.831618
7.910,446.954,0.858770
7.920,441.360,0.815874
7.930,434.470,0.754331
7.940,433.194,0.877679
7.950,432.720,0.889096
7.960,431.744,0.735497
7.970,431.760,0.645922
7.980,432.906,0.449911
7.990,434.959,0.260797
8.000,437.422,0.334579
8.010,444.493,0.714042
8.020,451.459,0.872880
8.030,457.427,0.814247
8.040,465.700,0.737305
8.050,472.713,0.541363
8.060,363.383,0.422106
8.070,362.871,0.549420
8.080,362.112,0.428986
8.090,477.067,0.546440
8.100,475.263,0.650901
8.110,473.296,0.703553
8.120,471.617,0.748889
8.130,471.442,0.791263
8.140,471.232,0.798256
8.150,471.597,0.790809
8.160,472.080,0.678454
8.170,471.349,0.585949
8.180,469.942,0.353948
8.190,183.538,0.211989
8.200,183.804,0.315908
8.210,183.902,0.293310
8.220,184.419,0.258761
8.230,184.410,0.203645
8.240,184.801,0.374595
8.250,928.669,0.400526
8.260,928.922,0.475932
8.270,929.639,0.765983
8.280,930.104,0.794428
8.290,932.232,0.841366
8.300,932.836,0.807828
8.310,933.421,0.664487
8.320,932.710,0.415744
8.330,930.892,0.151469
8.340,184.792,0.174112
8.350,184.492,0.330621
8.360,466.991,0.204522
8.370,466.634,0.289991
8.380,932.169,0.351262
8.390,466.436,0.684481
8.400,467.248,0.837393
8.410,469.471,0.599380
8.420,476.415,0.523451
8.430,489.200,0.591743
8.440,495.349,0.579475
8.450,532.624,0.720591
8.460,533.479,0.913117
8.470,536.841,0.910029
8.480,544.517,0.810504
8.490,547.285,0.665339
8.500,1115.373,0.294565
8.510,1251.054,0.354629
8.520,317.463,0.209428
8.530,258.744,0.360647
8.540,384.502,0.226358
8.550,558.445,0.172507
8.560,185.417,0.541415
8.570,184.593,0.569706
8.580,183.768,0.449050
8.590,544.654,0.425539
8.600,272.764,0.360145
8.610,273.009,0.664205
8.620,367.445,0.191583
8.630,745.407,0.412102
8.640,375.974,0.436533
8.650,253.205,0.325351
8.660,255.288,0.375276
8.670,273.408,0.148794
8.680,266.276,0.094495
8.690,262.574,0.073547
8.700,445.915,0.424769
8.710,446.039,0.771941
8.720,437.907,0.596644
8.730,420.329,0.472961
8.740,409.357,0.467395
8.750,413.530,0.552566
8.760,415.384,0.666493
8.770,415.107,0.656413
8.780,419.538,0.237549
8.790,442.211,0.471041
8.800,443.292,0.562195
8.810,456.824,0.628565
8.820,460.251,0.767832
8.830,465.749,0.676854
8.840,469.847,0.530418
8.850,466.683,0.676109
8.860,463.824,0.795529
8.870,462.834,0.804887
8.880,462.022,0.718382
8.890,463.078,0.730819
8.900,468.178,0.686214
8.910,472.821,0.547459
8.920,486.565,0.478330
8.930,479.429,0.580466
8.940,471.834,0.622195
8.950,468.676,0.713377
8.960,467.548,0.810304
8.970,467.607,0.723167
8.980,471.983,0.417772
8.990,488.307,0.528596
9.000,490.157,0.577961
9.010,489.098,0.322502
9.020,422.339,0.606503
9.030,417.588,0.481136
9.040,414.615,0.315383
