time,frequency,confidence
2.430,53.158,0.490111
2.440,51.197,0.742708
2.450,49.557,0.819537
2.460,49.073,0.845580
2.470,48.384,0.765499
2.480,47.395,0.718421
2.490,46.582,0.839575
2.500,46.360,0.849796
2.510,45.887,0.701185
2.520,45.941,0.710658
2.530,45.380,0.412048
2.540,44.039,0.276994
2.550,43.663,0.351775
2.560,40.794,0.080265
2.570,41.351,0.087978
2.580,655.105,0.070138
2.590,659.125,0.149136
2.600,661.164,0.068605
2.610,1912.771,0.125981
2.620,1223.360,0.065325
2.630,1900.348,0.046294
2.640,1934.750,0.024847
2.650,1233.890,0.046436
2.660,632.860,0.093023
2.670,640.325,0.130616
2.680,634.387,0.137195
2.690,1922.115,0.113946
2.700,1227.985,0.117006
2.710,1894.660,0.086907
2.720,1886.863,0.053304
2.730,1179.045,0.062226
2.740,1199.357,0.023439
2.750,643.740,0.018607
2.760,1896.443,0.071515
2.770,1890.627,0.142970
2.780,1914.023,0.139400
2.790,1923.882,0.084867
2.800,31.941,0.049099
2.810,32.087,0.045804
2.820,1967.931,0.013632
2.830,1968.009,0.013026
2.840,1928.719,0.009765
2.850,1906.095,0.020944
2.860,661.223,0.020641
2.870,1296.737,0.018939
2.880,357.289,0.051787
2.890,32.004,0.049729
2.900,32.030,0.057089
2.910,32.115,0.101392
2.920,36.958,0.133008
2.930,37.068,0.080944
2.940,48.089,0.101517
2.950,48.120,0.047143
2.960,1965.303,0.007275
2.970,33.952,0.044105
2.980,32.419,0.028834
2.990,32.032,0.142821
3.000,1895.309,0.017760
3.010,1919.373,0.024360
3.020,1271.201,0.008291
3.030,1201.633,0.006679
3.040,1203.367,0.016331
3.050,1215.589,0.007925
3.060,1963.688,0.006503
3.070,32.729,0.017594
3.080,32.489,0.015535
3.090,1959.414,0.017057
3.100,267.616,0.031972
3.110,266.349,0.033789
3.120,270.305,0.028272
3.130,356.061,0.060103
3.140,351.879,0.102835
3.150,349.486,0.062132
3.160,1910.080,0.046912
3.170,1894.713,0.055528
3.180,1869.968,0.038456
3.190,1848.737,0.141477
3.200,1843.629,0.044488
3.210,43.153,0.559006
3.220,300.364,0.166845
3.230,302.518,0.501239
3.240,299.946,0.522847
3.250,300.304,0.458416
3.260,589.899,0.148419
3.270,353.445,0.184486
3.280,265.631,0.168052
3.290,32.321,0.046108
3.300,32.265,0.024230
3.310,1124.004,0.035327
3.320,155.835,0.049093
3.330,129.630,0.034129
3.340,32.537,0.027068
3.350,84.784,0.468755
3.360,79.859,0.388950
3.370,76.395,0.349362
3.380,71.438,0.379761
3.390,66.795,0.294689
3.400,64.081,0.692456
3.410,61.437,0.743577
3.420,59.589,0.619546
3.430,56.116,0.601184
3.440,53.065,0.583081
3.450,51.836,0.817254
3.460,50.314,0.736251
3.470,49.343,0.814682
3.480,48.251,0.715538
3.490,47.205,0.713239
3.500,46.410,0.767864
3.510,46.096,0.743426
3.520,45.094,0.340894
3.530,45.165,0.370090
3.540,44.341,0.269461
3.550,44.544,0.218718
3.560,43.906,0.067613
3.570,941.746,0.081414
3.580,1874.314,0.196496
3.590,1893.301,0.115475
3.600,1189.607,0.055880
3.610,302.682,0.143979
3.620,223.040,0.169662
3.630,174.642,0.016388
3.640,1120.634,0.026160
3.650,989.522,0.022945
3.660,1234.955,0.021303
3.670,152.080,0.025653
3.680,32.062,0.048660
3.690,85.582,0.641101
3.700,79.792,0.405362
3.710,74.598,0.262244
3.720,69.851,0.545029
3.730,66.874,0.492832
3.740,63.339,0.690182
3.750,61.019,0.675572
3.760,57.744,0.567168
3.770,55.201,0.776143
3.780,52.252,0.648846
3.790,50.931,0.722196
3.800,49.246,0.832474
3.810,48.609,0.797172
3.820,47.294,0.704029
3.830,46.836,0.760540
3.840,46.411,0.847639
3.850,46.192,0.818537
3.860,45.864,0.700863
3.870,45.963,0.662015
3.880,45.686,0.490923
3.890,44.064,0.218086
3.900,43.684,0.317669
3.910,39.258,0.117048
3.920,36.211,0.050815
3.930,659.144,0.060246
3.940,657.401,0.076629
3.950,439.060,0.064354
3.960,1935.477,0.039117
3.970,1936.048,0.090153
3.980,1942.187,0.116491
3.990,1912.056,0.157039
4.000,1906.741,0.092514
4.010,1888.100,0.050556
4.020,1882.542,0.033651
4.030,1881.913,0.030380
4.040,370.833,0.019846
4.050,951.832,0.050024
4.060,956.781,0.033699
4.070,32.939,0.035817
4.080,56.647,0.188409
4.090,56.395,0.065556
4.100,32.156,0.098006
4.110,32.839,0.044900
4.120,66.423,0.035067
4.130,32.210,0.026332
4.140,57.018,0.011941
4.150,56.538,0.042711
4.160,173.162,0.071685
4.170,173.308,0.155967
4.180,153.578,0.059923
4.190,51.595,0.030336
4.200,32.033,0.049461
4.210,223.271,0.075919
4.220,224.618,0.495919
4.230,218.345,0.454605
4.240,217.814,0.510904
4.250,213.844,0.284998
4.260,165.329,0.092196
4.270,164.683,0.064357
4.280,144.995,0.050717
4.290,1316.532,0.024055
4.300,1323.384,0.022523
4.310,1321.378,0.031890
4.320,1965.415,0.022543
4.330,1962.055,0.039804
4.340,1915.973,0.033255
4.350,223.210,0.039901
4.360,1289.695,0.059076
4.370,1311.241,0.073304
4.380,197.845,0.050353
4.390,319.746,0.051376
4.400,324.519,0.063145
4.410,327.816,0.037864
4.420,327.154,0.018998
4.430,1321.816,0.007306
4.440,1177.326,0.006095
4.450,948.528,0.023823
4.460,968.774,0.018187
4.470,947.505,0.022716
4.480,947.152,0.045597
4.490,364.703,0.051759
4.500,369.935,0.103214
4.510,358.044,0.086661
4.520,350.995,0.032879
4.530,347.330,0.027819
4.540,1965.174,0.017874
4.550,1954.804,0.043230
4.560,641.388,0.062520
4.570,649.663,0.095358
4.580,651.183,0.075858
4.590,653.305,0.066704
4.600,322.528,0.119716
4.610,581.173,0.430891
4.620,290.176,0.253165
4.630,32.610,0.014378
4.640,41.724,0.060371
4.650,32.347,0.015541
4.660,151.101,0.028886
4.670,152.560,0.074185
4.680,32.322,0.163935
4.690,32.114,0.147787
4.700,84.666,0.573622
4.710,78.764,0.696006
4.720,75.981,0.399763
4.730,70.572,0.494102
4.740,65.853,0.570274
4.750,63.431,0.731664
4.760,60.902,0.655804
4.770,58.312,0.673564
4.780,55.919,0.734576
4.790,53.704,0.559501
4.800,51.721,0.723936
4.810,50.029,0.345207
4.820,51.213,0.185915
4.830,48.766,0.075820
4.840,172.975,0.057541
4.850,48.462,0.059056
4.860,116.423,0.047044
4.870,113.452,0.038618
4.880,37.682,0.089881
4.890,69.362,0.120974
4.900,68.502,0.417863
4.910,65.083,0.448778
4.920,62.060,0.747861
4.930,59.395,0.665338
4.940,57.884,0.746033
4.950,56.018,0.686049
4.960,54.339,0.550975
4.970,51.314,0.567416
4.980,49.641,0.109437
4.990,156.581,0.120811
5.000,49.505,0.072650
5.010,48.948,0.069663
5.020,48.771,0.045532
5.030,44.329,0.062887
5.040,42.549,0.062411
5.050,39.301,0.127495
5.060,69.073,0.306487
5.070,66.844,0.483043
5.080,64.701,0.646280
5.090,61.866,0.829263
5.100,59.675,0.720440
5.110,57.805,0.777332
