time,frequency,confidence
3.940,62.085,0.376259
3.950,61.789,0.363684
3.960,61.901,0.588680
3.970,61.916,0.875505
3.980,62.015,0.853746
3.990,62.099,0.840291
4.000,184.151,0.598429
4.010,184.197,0.734188
4.020,185.495,0.849326
4.030,186.178,0.743656
4.040,187.338,0.822975
4.050,187.064,0.829554
4.060,186.248,0.883197
4.070,185.574,0.907880
4.080,184.958,0.867679
4.090,184.768,0.860324
4.100,185.326,0.869058
4.110,185.265,0.858752
4.120,62.088,0.702704
4.130,61.867,0.808099
4.140,185.116,0.660253
4.150,184.925,0.622295
4.160,185.426,0.480168
4.170,189.275,0.246540
4.180,125.671,0.254058
4.190,367.498,0.261123
4.200,121.450,0.074153
4.210,224.965,0.345461
4.220,222.987,0.722262
4.230,220.128,0.409855
4.240,219.464,0.239427
4.250,217.060,0.153178
4.260,665.166,0.047081
4.270,35.537,0.107643
4.280,35.617,0.035614
4.290,35.189,0.505950
4.300,34.717,0.028809
4.310,34.135,0.143923
4.320,33.811,0.171024
4.330,124.989,0.222152
4.340,122.962,0.212959
4.350,122.422,0.191567
4.360,201.103,0.161992
4.370,197.798,0.165574
4.380,38.753,0.300787
4.390,194.488,0.223551
4.400,181.112,0.142081
4.410,35.175,0.099360
4.420,35.262,0.053431
4.430,193.235,0.035440
4.440,235.304,0.071779
4.450,34.995,0.061598
4.460,34.501,0.077391
4.470,206.241,0.047256
4.480,205.620,0.095888
4.490,138.378,0.044078
4.500,272.626,0.111906
4.510,275.071,0.277594
4.520,278.659,0.375945
4.530,281.160,0.384072
4.540,285.148,0.253162
4.550,279.429,0.063064
4.560,990.604,0.108598
4.570,160.962,0.348011
4.580,161.756,0.215333
4.590,161.714,0.277377
4.600,160.772,0.057303
4.610,33.309,0.123273
4.620,33.727,0.258200
4.630,33.685,0.114743
4.640,136.071,0.119335
4.650,117.346,0.076024
4.660,116.912,0.159866
4.670,116.995,0.217856
4.680,114.379,0.083349
4.690,36.596,0.122125
4.700,242.237,0.191668
4.710,241.697,0.401807
4.720,242.230,0.645721
4.730,242.570,0.794837
4.740,242.799,0.858361
4.750,243.485,0.853496
4.760,244.325,0.818554
4.770,244.584,0.770422
4.780,244.213,0.594515
4.790,242.258,0.258352
4.800,240.050,0.066928
4.810,162.165,0.119216
4.820,97.924,0.074054
4.830,243.538,0.227850
4.840,243.293,0.576793
4.850,243.768,0.643091
4.860,243.570,0.727374
4.870,243.305,0.772713
4.880,243.462,0.641800
4.890,244.848,0.537866
4.900,34.979,0.352345
4.910,35.552,0.159443
4.920,111.775,0.074417
4.930,113.986,0.128829
4.940,195.990,0.103647
4.950,38.338,0.216225
4.960,38.538,0.346800
4.970,38.506,0.200879
4.980,113.662,0.071672
4.990,108.462,0.107179
5.000,114.516,0.083442
5.010,117.587,0.210894
5.020,117.907,0.184042
5.030,113.608,0.104977
5.040,35.503,0.525947
5.050,35.253,0.663064
5.060,35.282,0.337581
5.070,35.504,0.192879
5.080,245.262,0.282629
5.090,244.449,0.365133
5.100,244.019,0.469748
5.110,244.499,0.290941
5.120,244.290,0.097388
5.130,245.595,0.124843
5.140,245.783,0.128905
5.150,123.013,0.236859
5.160,243.176,0.206215
5.170,241.312,0.383761
5.180,239.554,0.300686
5.190,239.379,0.524384
5.200,238.855,0.583935
5.210,239.217,0.577296
5.220,240.405,0.415495
5.230,239.981,0.105001
5.240,35.763,0.168918
5.250,291.172,0.129087
5.260,147.600,0.122634
5.270,36.610,0.524838
5.280,37.086,0.072997
5.290,119.643,0.074505
5.300,120.453,0.042252
5.310,32.924,0.127828
5.320,120.315,0.105374
5.330,117.165,0.539399
5.340,115.755,0.437119
5.350,115.483,0.417186
5.360,233.681,0.455469
5.370,232.538,0.179263
5.380,232.607,0.088422
5.390,35.161,0.062714
5.400,35.228,0.398022
5.410,35.365,0.376691
5.420,35.155,0.739195
5.430,34.925,0.753117
5.440,119.481,0.208061
5.450,117.330,0.204423
5.460,232.214,0.302262
5.470,230.891,0.260715
5.480,46.273,0.161267
5.490,45.640,0.140172
5.500,138.293,0.102751
5.510,137.270,0.139493
5.520,137.829,0.283202
5.530,138.594,0.467828
5.540,139.245,0.391445
5.550,139.051,0.599664
5.560,139.576,0.450857
5.570,139.535,0.515518
5.580,140.785,0.479225
5.590,139.715,0.262460
5.600,182.676,0.238767
5.610,140.290,0.208248
5.620,138.650,0.271308
5.630,119.495,0.172716
5.640,115.974,0.342362
5.650,115.510,0.196115
5.660,183.688,0.041045
5.670,123.894,0.044534
5.680,45.768,0.056861
5.690,157.044,0.058866
5.700,154.849,0.094006
5.710,46.825,0.197956
5.720,152.480,0.153035
5.730,46.235,0.131998
5.740,161.217,0.048250
5.750,161.470,0.035440
5.760,46.818,0.050106
5.770,46.629,0.105368
5.780,46.269,0.154245
5.790,45.172,0.178105
5.800,139.302,0.054848
5.810,44.730,0.129194
5.820,45.514,0.178893
5.830,45.541,0.419091
5.840,45.548,0.362515
5.850,45.667,0.224518
5.860,118.120,0.223538
5.870,46.233,0.228051
5.880,34.151,0.264301
5.890,33.514,0.161207
5.900,34.130,0.077423
5.910,132.323,0.166838
5.920,233.634,0.096045
5.930,92.683,0.117534
5.940,92.537,0.135730
5.950,456.816,0.171532
5.960,178.325,0.109341
5.970,178.678,0.143581
5.980,179.813,0.346213
5.990,178.176,0.401975
6.000,35.682,0.315468
6.010,182.506,0.088784
6.020,93.294,0.183171
6.030,93.153,0.397203
6.040,92.797,0.354816
6.050,92.388,0.427015
6.060,92.317,0.427200
6.070,92.395,0.613660
6.080,92.276,0.504542
6.090,91.971,0.324823
6.100,182.641,0.451582
6.110,182.242,0.241405
6.120,182.113,0.251615
