time,frequency,confidence
7.010,227.022,0.341019
7.020,177.611,0.267630
7.030,178.713,0.220839
7.040,234.226,0.208299
7.050,231.650,0.375883
7.060,230.028,0.555117
7.070,229.184,0.549779
7.080,234.195,0.416251
7.090,117.638,0.315262
7.100,116.688,0.420513
7.110,117.298,0.442275
7.120,118.788,0.178050
7.130,174.593,0.139484
7.140,34.463,0.278703
7.150,34.294,0.240718
7.160,1177.771,0.030021
7.170,1213.540,0.026491
7.180,173.778,0.348955
7.190,176.080,0.153084
7.200,176.526,0.109909
7.210,176.613,0.419725
7.220,232.817,0.126568
7.230,233.914,0.315760
7.240,231.729,0.347822
7.250,234.555,0.421987
7.260,229.902,0.149334
7.270,313.570,0.128561
7.280,313.058,0.220358
7.290,314.130,0.152938
7.300,235.794,0.041926
7.310,34.759,0.250245
7.320,247.100,0.248772
7.330,245.343,0.240552
7.340,241.419,0.488067
7.350,238.122,0.440265
7.360,231.167,0.138548
7.370,625.937,0.180825
7.380,1239.416,0.319026
7.390,1244.226,0.610023
7.400,1246.819,0.727307
7.410,1247.197,0.621882
7.420,1244.688,0.355820
7.430,1224.788,0.136901
7.440,1232.017,0.209792
7.450,311.400,0.103307
7.460,312.427,0.487520
7.470,315.448,0.377882
7.480,314.565,0.201196
7.490,314.387,0.052521
7.500,1407.030,0.087672
7.510,1406.236,0.089734
7.520,700.639,0.055165
7.530,347.392,0.168136
7.540,34.672,0.169244
7.550,352.060,0.229729
7.560,355.829,0.300150
7.570,357.168,0.777122
7.580,355.763,0.811477
7.590,357.493,0.799959
7.600,360.259,0.732672
7.610,360.611,0.781426
7.620,359.135,0.745815
7.630,357.104,0.232834
7.640,356.810,0.159029
7.650,369.499,0.232844
7.660,365.329,0.360843
7.670,364.027,0.368722
7.680,363.426,0.078676
7.690,32.184,0.053860
7.700,32.199,0.016031
7.710,33.412,0.036134
7.720,32.301,0.020424
7.730,1107.491,0.009680
7.740,1111.463,0.013309
7.750,1107.960,0.030251
7.760,1111.141,0.015830
7.770,362.099,0.102881
7.780,360.112,0.335727
7.790,355.320,0.501667
7.800,355.669,0.537490
7.810,355.005,0.486512
7.820,357.061,0.414818
7.830,365.296,0.412739
7.840,366.863,0.181787
7.850,1099.056,0.114716
7.860,1096.880,0.059682
7.870,33.630,0.255905
7.880,33.502,0.500030
7.890,33.421,0.206828
7.900,33.368,0.152019
7.910,433.175,0.031551
7.920,425.572,0.123941
7.930,413.489,0.375468
7.940,412.578,0.403246
7.950,411.733,0.311605
7.960,412.518,0.240301
7.970,412.261,0.035612
7.980,419.262,0.117113
7.990,416.897,0.170686
8.000,414.964,0.224593
8.010,415.600,0.513180
8.020,426.854,0.389942
8.030,439.630,0.266347
8.040,447.394,0.260425
8.050,455.607,0.466261
8.060,458.768,0.488722
8.070,457.451,0.435694
8.080,455.791,0.302563
8.090,447.548,0.073122
8.100,33.693,0.259963
8.110,56.678,0.082063
8.120,57.089,0.124248
8.130,56.468,0.174265
8.140,33.651,0.171118
8.150,34.096,0.170786
8.160,34.499,0.138783
8.170,411.679,0.066974
8.180,412.459,0.043535
8.190,35.499,0.062372
8.200,34.950,0.101470
8.210,177.317,0.057082
8.220,454.345,0.036202
8.230,457.093,0.140299
8.240,457.866,0.103052
8.250,454.704,0.061472
8.260,453.486,0.220803
8.270,898.992,0.111804
8.280,906.009,0.084691
8.290,911.257,0.059196
8.300,456.604,0.080411
8.310,457.766,0.361162
8.320,458.432,0.588291
8.330,463.497,0.381597
8.340,464.344,0.231666
8.350,466.581,0.148495
8.360,33.704,0.081665
8.370,34.111,0.019874
8.380,458.897,0.031747
8.390,461.037,0.077801
8.400,466.427,0.033605
8.410,978.685,0.100350
8.420,974.914,0.114255
8.430,33.510,0.054104
8.440,33.441,0.104306
