time,frequency,confidence
3.310,187.376,0.369488
3.320,189.419,0.257712
3.330,188.730,0.311363
3.340,187.331,0.332455
3.350,252.929,0.124127
3.360,248.265,0.196034
3.370,242.495,0.384087
3.380,236.435,0.350320
3.390,230.310,0.252893
3.400,206.043,0.156259
3.410,32.263,0.070407
3.420,31.982,0.192622
3.430,32.263,0.073920
3.440,163.677,0.071597
3.450,310.862,0.103908
3.460,187.860,0.177532
3.470,328.741,0.211141
3.480,329.102,0.337033
3.490,174.521,0.073189
3.500,248.823,0.040548
3.510,35.416,0.070847
3.520,318.808,0.062377
3.530,319.713,0.383683
3.540,323.770,0.429078
3.550,180.983,0.277774
3.560,178.239,0.325372
3.570,175.772,0.470977
3.580,173.042,0.164969
3.590,176.588,0.163723
3.600,178.345,0.315633
3.610,178.644,0.611591
3.620,175.096,0.441068
3.630,170.799,0.364499
3.640,168.599,0.186855
3.650,124.691,0.128711
3.660,124.756,0.229619
3.670,367.473,0.084986
3.680,259.522,0.125625
3.690,258.643,0.479141
3.700,257.519,0.308265
3.710,130.125,0.129175
3.720,125.743,0.293195
3.730,127.726,0.335966
3.740,127.691,0.315826
3.750,134.697,0.162896
3.760,137.130,0.231360
3.770,275.326,0.322696
3.780,172.375,0.274260
3.790,275.742,0.193942
3.800,277.510,0.215223
3.810,276.355,0.291412
3.820,278.355,0.176487
3.830,219.818,0.122505
3.840,32.046,0.114442
3.850,283.104,0.130691
3.860,213.901,0.100135
3.870,210.589,0.169910
3.880,201.740,0.118760
3.890,197.291,0.144967
3.900,203.193,0.106417
3.910,208.909,0.216844
3.920,212.776,0.093969
3.930,320.962,0.154436
3.940,325.519,0.470307
3.950,327.275,0.289858
3.960,329.801,0.273387
3.970,135.390,0.145935
3.980,140.245,0.245586
3.990,276.771,0.227612
4.000,278.005,0.203875
4.010,139.507,0.426297
4.020,138.893,0.512802
4.030,277.767,0.488827
4.040,138.648,0.384197
4.050,138.560,0.605287
4.060,275.241,0.684567
4.070,275.428,0.814463
4.080,276.737,0.817016
4.090,276.829,0.769086
4.100,276.103,0.779217
4.110,276.403,0.794831
4.120,277.048,0.817958
4.130,275.962,0.716469
4.140,275.963,0.464122
4.150,138.971,0.494375
4.160,139.492,0.399029
4.170,139.245,0.518404
4.180,138.719,0.410312
4.190,282.044,0.254785
4.200,142.595,0.177058
4.210,48.422,0.335775
4.220,144.512,0.332954
4.230,142.464,0.196948
4.240,132.614,0.317470
4.250,129.565,0.150412
4.260,268.534,0.047576
4.270,275.332,0.037212
4.280,276.029,0.187138
4.290,277.638,0.204188
4.300,279.538,0.335859
4.310,224.954,0.139484
4.320,137.284,0.105323
4.330,273.607,0.170079
4.340,275.907,0.369468
4.350,278.051,0.319563
4.360,276.912,0.458179
4.370,274.750,0.601574
4.380,272.967,0.717171
4.390,272.069,0.412091
4.400,273.808,0.164357
4.410,317.943,0.116158
4.420,323.232,0.074694
4.430,33.091,0.051808
4.440,32.312,0.159713
4.450,32.797,0.071066
4.460,138.312,0.029025
4.470,139.043,0.083022
4.480,137.576,0.207296
4.490,42.735,0.074080
4.500,138.583,0.161216
4.510,138.888,0.261995
4.520,138.978,0.327520
4.530,138.865,0.651828
4.540,138.738,0.618792
4.550,138.974,0.380102
4.560,277.337,0.345881
4.570,180.696,0.291268
4.580,180.939,0.185842
4.590,177.893,0.175319
4.600,277.655,0.365188
4.610,278.673,0.492979
4.620,280.069,0.423484
4.630,278.557,0.521156
4.640,275.428,0.452111
4.650,273.762,0.472913
4.660,273.608,0.410443
4.670,271.283,0.359912
4.680,271.133,0.681956
4.690,270.476,0.553374
4.700,272.922,0.251347
4.710,139.941,0.067085
4.720,277.887,0.038833
4.730,274.678,0.363294
4.740,275.660,0.574362
4.750,277.086,0.689306
4.760,278.359,0.581335
4.770,279.897,0.513163
4.780,281.029,0.211142
4.790,278.155,0.292892
4.800,274.242,0.289643
4.810,273.506,0.375243
4.820,274.130,0.446200
4.830,282.622,0.198605
4.840,285.266,0.356051
4.850,144.525,0.263373
4.860,154.488,0.207371
4.870,154.351,0.113557
4.880,149.445,0.207612
4.890,164.787,0.049787
4.900,401.564,0.119916
4.910,45.442,0.198918
4.920,196.554,0.110637
4.930,198.261,0.197658
4.940,203.721,0.181821
4.950,207.040,0.358602
4.960,209.651,0.535746
4.970,210.981,0.311042
4.980,284.025,0.198862
4.990,279.566,0.451665
5.000,276.425,0.600021
5.010,275.599,0.390875
5.020,274.903,0.194781
5.030,221.100,0.176100
5.040,214.909,0.197384
5.050,212.849,0.161644
5.060,213.568,0.196571
5.070,277.219,0.266028
5.080,137.856,0.399630
5.090,136.761,0.345924
5.100,134.255,0.403393
5.110,135.063,0.331237
5.120,206.243,0.253307
5.130,144.255,0.153995
5.140,141.919,0.092140
5.150,138.591,0.218883
5.160,270.972,0.386491
5.170,276.588,0.582178
5.180,277.429,0.738516
5.190,277.394,0.699570
5.200,279.849,0.542622
5.210,279.968,0.537173
5.220,279.665,0.535987
5.230,278.663,0.425934
5.240,33.363,0.251895
5.250,32.553,0.310277
5.260,324.794,0.075746
5.270,145.665,0.039081
5.280,155.273,0.045836
5.290,164.506,0.064934
5.300,194.589,0.113753
